Project,PLC,Folder,Name,Type,Number,InstanceOfName,InstanceOfNumber,IsConsistent,ModifiedDate,ConnectedToLibrary,NameInLibrary,VersionInLibrary,ModifiedDateInLibrary,LibraryState,LibraryConformanceStatus,warning
P712713A01,P209000AE01-JC5,Instance,_209210AX02-JW43,InstanceDB,1533.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:23,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CWP10-JX44,InstanceDB,1534.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CWP10-JX45,InstanceDB,1535.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CWP20-JX46,InstanceDB,1536.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CWP20-JX47,InstanceDB,1537.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:18,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS20-JW48,InstanceDB,1538.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03M1-UE130,InstanceDB,1539.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03M4-UE131,InstanceDB,1540.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03M4-UE132,InstanceDB,1541.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03M1-UE133,InstanceDB,1542.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CHB21M14-UE134,InstanceDB,1543.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 07:23:19,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210Field-JW221,InstanceDB,1544.0,LPNIODiagHMIS7-1500,2214,True,26-04-2023 14:12:26,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210Field-JW231,InstanceDB,1545.0,LPNIODiagHMIS7-1500,2214,True,26-04-2023 14:12:29,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS10-JW40,InstanceDB,1546.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 08:54:05,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AX01-JW41,InstanceDB,1547.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 08:54:05,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS11-JW42,InstanceDB,1548.0,LPNIODiagHMIS7-1500,2214,True,27-03-2023 08:54:06,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS10ZMS011StartLed,InstanceDB,1549.0,LGBHMILed,6683,True,30-03-2023 12:27:28,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS10StackLight,InstanceDB,1556.0,LGBStackLight,6680,True,27-03-2023 14:46:03,True,LGBStackLight,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS11ZMS012StartLed,InstanceDB,1550.0,LGBHMILed,6683,True,30-03-2023 12:28:03,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS11StackLight,InstanceDB,1557.0,LGBStackLight,6680,True,27-03-2023 14:46:03,True,LGBStackLight,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS20Led,InstanceDB,1551.0,LGBHMILed,6683,True,27-03-2023 14:46:03,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS40Led,InstanceDB,1552.0,LGBHMILed,6683,True,27-03-2023 14:46:03,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ASH01,InstanceDB,1558.0,LGBHandHeldHBA,6712,True,01-08-2023 15:30:59,True,LGBHandHeldHBA,15.504.5,06-08-2023 08:54:32,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ASH01Led,InstanceDB,1555.0,LGBHMILed,6683,True,27-03-2023 14:46:03,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03F9QC1FB,InstanceDB,1565.0,L1SafetyFbkAlarm,1422,True,28-03-2023 09:31:53,True,L1SafetyFbkAlarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03F9QC2FB,InstanceDB,1566.0,L1SafetyFbkAlarm,1422,True,28-03-2023 09:31:53,True,L1SafetyFbkAlarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03F9QC3FB,InstanceDB,1567.0,L1SafetyFbkAlarm,1422,True,28-03-2023 09:31:53,True,L1SafetyFbkAlarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03F9QC4FB,InstanceDB,1568.0,L1SafetyFbkAlarm,1422,True,28-03-2023 09:31:53,True,L1SafetyFbkAlarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03F9QC5FB,InstanceDB,1569.0,L1SafetyFbkAlarm,1422,True,28-03-2023 09:31:53,True,L1SafetyFbkAlarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03F9QC6FB,InstanceDB,1570.0,L1SafetyFbkAlarm,1422,True,28-03-2023 09:31:53,True,L1SafetyFbkAlarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS10F9SH1,InstanceDB,1559.0,L1SafetyAlarm,1418,True,28-03-2023 09:31:56,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS11F9SH1,InstanceDB,1560.0,L1SafetyAlarm,1418,True,28-03-2023 09:31:53,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS20F9SH1,InstanceDB,1561.0,L1SafetyAlarm,1418,True,28-03-2023 09:31:53,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS40F9SH1,InstanceDB,1562.0,L1SafetyAlarm,1418,True,28-03-2023 09:31:53,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS41F9SH1,InstanceDB,1563.0,L1SafetyAlarm,1418,True,28-03-2023 09:31:53,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ASH01F9SH1,InstanceDB,1564.0,L1SafetyAlarm,1418,True,28-03-2023 09:31:53,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ASH01F9SH2,InstanceDB,1578.0,LGBDeathmansSwitch,6714,True,28-03-2023 09:31:53,True,LGBDeathmansSwitch,15.504.4,07-06-2023 14:47:48,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CS22M4SG10F,InstanceDB,1576.0,L1SafetyCh1Alarm,1421,True,28-03-2023 09:31:53,Outdated,L1SafetyCh1Alarm,15.504.1,03-03-2023 09:44:00,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209210CS22M4SG10F' outdated '03-03-2023 09:45:04': library block 'L1SafetyCh1Alarm', version '15.504.1', updated on '03-03-2023 09:44:00'"
P712713A01,P209000AE01-JC5,Instance,_209210CS22M4SG11F,InstanceDB,1577.0,L1SafetyCh1Alarm,1421,True,28-03-2023 09:31:53,Outdated,L1SafetyCh1Alarm,15.504.1,03-03-2023 09:44:00,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209210CS22M4SG11F' outdated '03-03-2023 09:45:04': library block 'L1SafetyCh1Alarm', version '15.504.1', updated on '03-03-2023 09:44:00'"
P712713A01,P209000AE01-JC5,Instance,_209210ZS01EStopPLC212,InstanceDB,1571.0,L1Alarm,1401,True,28-03-2023 09:31:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZS01EStopPLC308,InstanceDB,1572.0,L1Alarm,1401,True,28-03-2023 09:31:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZS01MStopPLC212,InstanceDB,1573.0,L1Alarm,1401,True,28-03-2023 09:31:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZS01MStopPLC308,InstanceDB,1574.0,L1Alarm,1401,True,28-03-2023 09:31:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210CHB21M14SG1F,InstanceDB,1575.0,L1SafetyAlarm,1418,True,28-03-2023 12:21:38,True,L1SafetyAlarm,15.504.1,03-03-2023 09:21:18,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS10ZMS012StartLed,InstanceDB,1580.0,LGBHMILed,6683,True,30-03-2023 12:28:48,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS10ResetLed,InstanceDB,1581.0,LGBHMILed,6683,True,30-03-2023 12:28:48,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS11ZMS013StartLed,InstanceDB,1582.0,LGBHMILed,6683,True,30-03-2023 12:28:48,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS11ResetLed,InstanceDB,1583.0,LGBHMILed,6683,True,30-03-2023 12:28:48,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS20XS10,InstanceDB,1584.0,L1Alarm,1401,True,07-06-2023 12:09:00,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03E1QM130,InstanceDB,1586.0,L1Alarm,1401,True,31-03-2023 08:15:45,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03E1QM133,InstanceDB,1587.0,L1Alarm,1401,True,31-03-2023 08:15:45,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210AS41Led,InstanceDB,1553.0,LGBHMILed,6683,True,27-04-2023 13:27:29,True,LGBHMILed,15.504.0,02-03-2023 14:12:26,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,TestOpeness_DB,InstanceDB,3.0,TestOpeness,2,False,30-07-2024 11:10:18,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZMS011Modes,GlobalDB,310.0,NaN,NaN,True,31-03-2023 11:41:17,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZM01Config,GlobalDB,302.0,NaN,NaN,True,01-08-2023 15:20:05,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZM01DataHandling,GlobalDB,304.0,NaN,NaN,True,21-04-2023 13:54:32,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZMS013Modes,GlobalDB,312.0,NaN,NaN,True,31-03-2023 11:41:32,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZMS012Modes,GlobalDB,311.0,NaN,NaN,True,31-03-2023 11:41:25,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZM01Orders,GlobalDB,303.0,NaN,NaN,True,17-04-2023 08:12:13,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZM01,GlobalDB,300.0,NaN,NaN,True,05-08-2023 11:09:34,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,209210ZM01,_209210ZM01Andon,GlobalDB,306.0,NaN,NaN,True,25-04-2023 10:25:44,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS011_GeneralFunc,InstanceDB,1600.0,LGeneralFunc,1001,True,29-03-2023 06:56:52,True,LGeneralFunc,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS011_Mode,InstanceDB,1601.0,LMode,1000,True,29-03-2023 06:56:51,True,LMode,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS011_ModeSelector,InstanceDB,1602.0,LModeSelectorHW,1005,True,29-03-2023 06:56:51,True,LModeSelectorHW,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS011_ProductionMode,InstanceDB,1603.0,LProductionMode,1003,True,29-03-2023 06:56:51,True,LProductionMode,15.504.1,06-08-2023 12:14:03,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS012_GeneralFunc,InstanceDB,1604.0,LGeneralFunc,1001,True,29-03-2023 06:56:51,True,LGeneralFunc,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS012_Mode,InstanceDB,1605.0,LMode,1000,True,29-03-2023 06:56:51,True,LMode,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS012_ModeSelector,InstanceDB,1606.0,LModeSelectorHW,1005,True,29-03-2023 06:56:51,True,LModeSelectorHW,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS012_ProductionMode,InstanceDB,1607.0,LProductionMode,1003,True,29-03-2023 06:56:51,True,LProductionMode,15.504.1,06-08-2023 12:14:03,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS013_GeneralFunc,InstanceDB,1608.0,LGeneralFunc,1001,True,29-03-2023 06:56:51,True,LGeneralFunc,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS013_Mode,InstanceDB,1609.0,LMode,1000,True,29-03-2023 06:56:52,True,LMode,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS013_ModeSelector,InstanceDB,1610.0,LModeSelectorHW,1005,True,29-03-2023 06:56:56,True,LModeSelectorHW,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210ZMS013_ProductionMode,InstanceDB,1611.0,LProductionMode,1003,True,29-03-2023 06:56:52,True,LProductionMode,15.504.1,06-08-2023 12:14:03,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210NCB01VIDSMaster,InstanceDB,1612.0,LVIDSMaster,1201,True,29-03-2023 09:37:15,Outdated,LVIDSMaster,15.504.0,02-03-2023 14:12:35,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209210NCB01VIDSMaster' outdated '04-08-2023 14:28:57': library block 'LVIDSMaster', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,Instance,_209210NCB01VIDSRFID,InstanceDB,1613.0,LVIDSRFID,1203,True,29-03-2023 09:37:15,Outdated,LVIDSRFID,15.504.0,02-03-2023 14:12:35,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209210NCB01VIDSRFID' outdated '04-08-2023 14:29:01': library block 'LVIDSRFID', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,Instance,_209210NCB01VIDSTracking,InstanceDB,1614.0,LVIDSTrack,1205,True,30-03-2023 08:40:09,True,LVIDSTrack,15.504.0,02-03-2023 14:12:35,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210NCB02VIDSMaster,InstanceDB,1615.0,LVIDSMaster,1201,True,30-03-2023 08:40:09,Outdated,LVIDSMaster,15.504.0,02-03-2023 14:12:35,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209210NCB02VIDSMaster' outdated '04-08-2023 14:28:57': library block 'LVIDSMaster', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,Instance,_209210NCB02VIDSRFID,InstanceDB,1616.0,LVIDSRFID,1203,True,30-03-2023 08:40:08,Outdated,LVIDSRFID,15.504.0,02-03-2023 14:12:35,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209210NCB02VIDSRFID' outdated '04-08-2023 14:29:01': library block 'LVIDSRFID', version '15.504.0', updated on '02-03-2023 14:12:35'"
P712713A01,P209000AE01-JC5,Instance,_209210NCB02VIDSTracking,InstanceDB,1617.0,LVIDSTrack,1205,True,30-03-2023 08:40:08,True,LVIDSTrack,15.504.0,02-03-2023 14:12:35,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209210NCB01TagSeq,InstanceDB,1619.0,209210NCB01TagSeq,340,True,30-03-2023 08:16:32,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,Instance,_209210NCB02TagSeq,InstanceDB,1620.0,209210NCB02TagSeq,341,True,21-04-2023 14:15:38,False,NaN,NaN,NaN,NaN,NaN,NaN
